"URL","CHARSET","SERVER","WHOIS_COUNTRY","WHOIS_STATEPRO","WHOIS_REGDATE","WHOIS_UPDATED_DATE","TCP_CONVERSATION_EXCHANGE","DIST_REMOTE_TCP_PORT","REMOTE_IPS","APP_BYTES","SOURCE_APP_BYTES","DNS_QUERY_TIMES","Type","NUMBER SPECIAL CHAR","TOTAL URL LENGTH"
"B0_698","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","FL","7/8/1996 0:00","14/5/2015 0:00",103,0,3,7073,179439,2,"benign",8,31
"B0_705","UTF-8","APACHE","US","MD","30/12/2005 0:00","5/11/2015 0:00",13,8,8,1355,1145,2,"benign",6,31
"B0_761","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",57,45,12,8136,25686,12,"benign",7,31
"B0_850","UTF-8","APACHE","US","CA","4/4/2006 0:00","3/3/2017 0:00",0,0,0,0,0,0,"benign",7,31
"B0_945","ISO-8859-1","APACHE","US","CA","22/4/1997 0:00","22/2/2017 0:00",0,0,0,0,0,0,"benign",6,31
"B0_992","ISO-8859-1","APACHE/2","US","Texas","25/5/2000 0:00","24/5/2016 0:00",0,0,0,0,0,0,"benign",7,31
"M0_136","UTF-8","NGINX","None","None",,,22,1,5,2783,3824,8,"malicious",11,32
"M0_140","UTF-8","NGINX","None","None",,,14,1,4,1457,3229,6,"malicious",9,32
"B0_1175","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",0,0,0,0,0,0,"benign",8,32
"B0_1181","ISO-8859-1","NONE","US","Missouri","9/7/2008 0:00","14/7/2008 0:00",0,0,0,0,0,0,"benign",6,32
"B0_1222","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",0,0,0,0,0,0,"benign",8,32
"B0_128","UTF-8","KHL","None","None","10/5/2006 20:00",,17,5,8,1314,1881,2,"benign",9,32
"B0_1341","ISO-8859-1","APACHE","US","CA","29/7/2006 0:00","7/8/2015 0:00",0,0,0,0,0,0,"benign",8,32
"B0_1372","UTF-8","APACHE","CA","ab","27/9/2010 0:00","28/9/2016 0:00",0,0,0,0,0,0,"benign",6,32
"B0_1381","UTF-8","NGINX","US","NY","31/10/2008 0:00","1/12/2016 0:00",0,0,0,0,0,0,"benign",7,32
"B0_14","UTF-8","NGINX","US","CA","3/3/2000 0:00","12/1/2017 0:00",14,10,2,2000,9588,6,"benign",7,32
"B0_165","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",49,42,5,7613,24774,12,"benign",7,32
"B0_176","UTF-8","APACHE","None","None","2/4/2008 0:00","23/1/2017 0:00",24,0,4,2176,17335,4,"benign",8,32
"B0_2015","UTF-8","NONE","None","None","22/2/1996 0:00","16/1/2015 0:00",4,3,2,432,310,0,"benign",6,32
"B0_2095","UTF-8","MICROSOFT-IIS/7.5","UK","Greater London","6/9/2016 0:00","12/3/2017 0:00",5,3,2,474,426,0,"benign",8,32
"B0_218","UTF-8","APACHE","US","Illinois","11/2/1997 0:00","10/9/2012 0:00",94,0,4,11902,173484,8,"benign",7,32
"B0_2229","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None","6/8/1995 0:00","24/7/2012 0:00",11,10,6,798,1124,0,"benign",8,32
"B0_2271","ISO-8859-1","APACHE/2.4.6 (CENTOS) OPENSSL/1.0.1E-FIPS MOD_FCGID/2.3.9 PHP/5.4.16 MOD_JK/1.2.40","US","Kansas","23/10/2008 0:00","3/3/2017 0:00",6,3,4,564,442,0,"benign",6,32
"B0_254","ISO-8859-1","APACHE","SI","none","19/2/2009 0:00","22/12/2015 0:00",8,1,4,816,1541,2,"benign",8,32
"B0_303","ISO-8859-1","APACHE/2.2.3 (CENTOS)","US","MO","30/8/1998 0:00","22/12/2016 0:00",71,0,3,10999,88707,2,"benign",7,32
"B0_40","UTF-8","APACHE","US","CA","4/4/2006 0:00","3/3/2017 0:00",43,26,14,4214,9246,6,"benign",7,32
"B0_400","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",36,0,2,3185,50608,4,"benign",8,32
"B0_437","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",24,2,4,1888,40314,4,"benign",8,32
"B0_491","UTF-8","NONE","None","None","14/12/2006 0:00","13/12/2016 0:00",7,0,3,734,7145,4,"benign",7,32
"B0_507","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",38,2,5,4607,58676,4,"benign",7,32
"B0_582","ISO-8859-1","NGINX/1.12.0","US","California","22/3/2005 3:36","22/3/2017 3:37",13,0,2,2065,7280,4,"benign",8,32
"B0_937","US-ASCII","NONE","US","Arizona","26/6/2009 0:00","29/3/2017 0:00",0,0,0,0,0,0,"benign",7,32
"M0_122","UTF-8","NGINX","None","None",,,13,1,5,1497,2116,4,"malicious",11,33
"M0_125","UTF-8","NGINX","None","None",,,23,1,5,2851,3814,8,"malicious",9,33
"M0_138","UTF-8","NGINX","None","None",,,18,1,5,2147,2848,6,"malicious",9,33
"M0_142","UTF-8","NGINX","None","None",,,4,0,4,264,388,0,"malicious",9,33
"M0_59","UTF-8","NGINX","None","None","9/2/2000 14:17",,14,1,8,1151,1211,4,"malicious",9,33
"M0_96","UTF-8","NGINX","None","None","8/6/2007 0:00","18/9/2012 0:00",8,0,2,1045,1362,4,"malicious",11,33
"B0_1068","UTF-8","CLOUDFLARE-NGINX","US","NY","1/11/1994 0:00","27/10/2015 0:00",0,0,0,0,0,0,"benign",7,33
"B0_1101","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",0,0,0,0,0,0,"benign",8,33
"B0_1141","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",0,0,0,0,0,0,"benign",8,33
"B0_1190","UTF-8","NONE","US","CA","22/2/1996 0:00","16/1/2015 0:00",0,0,0,0,0,0,"benign",6,33
"B0_1239","ISO-8859-1","APACHE","JP","Fukuoka","8/8/2013 0:00","26/7/2016 0:00",0,0,0,0,0,0,"benign",6,33
"B0_1288","UTF-8","APACHE/2.4","CA","BC","20/4/2000 0:00","25/4/2017 0:00",0,0,0,0,0,0,"benign",6,33
"B0_1350","UTF-8","NGINX/1.10.1 + PHUSION PASSENGER 5.0.30","US","California","21/2/1995 0:00","19/2/2017 0:00",0,0,0,0,0,0,"benign",8,33
"B0_1390","UTF-8","NONE","US","CA","29/5/1996 0:00","26/4/2016 0:00",0,0,0,0,0,0,"benign",9,33
"B0_1419","ISO-8859-1","APACHE","JP","Osaka","12/11/2016 0:00","16/11/2016 0:00",0,0,0,0,0,0,"benign",7,33
"B0_163","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",52,7,8,3438,46498,4,"benign",8,33
"B0_2100","ISO-8859-1","APACHE/1.3.27 (UNIX)  (RED-HAT/LINUX) MOD_PERL/1.26 PHP/4.3.3 FRONTPAGE/5.0.2 MOD_SSL/2.8.12 OPENSSL/0.9.6B","None","None","8/2/2000 0:00","31/10/2016 0:00",4,3,2,420,304,0,"benign",7,33
"B0_2126","UTF-8","APACHE","US","Texas","25/9/2003 0:00","18/7/2014 0:00",7,5,4,606,474,0,"benign",6,33
"B0_215","UTF-8","MW2114.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",32,11,6,3694,11543,8,"benign",8,33
"B0_2155","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",4,2,3,408,382,0,"benign",7,33
"B0_2205","UTF-8","APACHE/2.2.31 (UNIX) MOD_SSL/2.2.31 OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4 MOD_PERL/2.0.8 PERL/V5.10.1","US","Arizona","10/5/2002 0:00","27/7/2016 0:00",8,4,5,660,556,0,"benign",6,33
"B0_2219","ISO-8859-1","APACHE/1.3.34 (UNIX) PHP/4.4.4","US","FL","7/6/2005 0:00","23/5/2016 0:00",5,4,2,486,542,0,"benign",6,33
"B0_2289","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",10,4,4,816,476,0,"benign",8,33
"B0_312","UTF-8","MICROSOFT-IIS/7.5","US","AL","19/8/2012 0:00","24/6/2016 0:00",24,1,4,3375,18396,4,"benign",6,33
"B0_570","UTF-8","APACHE/2.2.31 (AMAZON)","IL","None","28/4/2003 0:00","29/4/2017 0:00",19,0,3,2042,4760,8,"benign",8,33
"B0_652","UTF-8","JETTY(9.0.Z-SNAPSHOT)","US","NY","12/3/1999 0:00","16/11/2016 0:00",105,98,7,8692,179133,6,"benign",7,33
"B0_783","ISO-8859-1","APACHE","US","CA","22/4/1997 0:00","22/2/2017 0:00",0,0,0,0,0,0,"benign",6,33
"M0_130","UTF-8","NGINX","None","None",,,27,5,8,2721,3896,8,"malicious",11,34
"M0_159","UTF-8","NGINX","None","None",,,15,1,5,1632,2661,6,"malicious",11,34
"M0_166","ISO-8859-1","CLOUDFLARE-NGINX","ru","Krasnoyarsk","30/3/2011 0:00","28/4/2017 0:00",26,0,3,3569,10750,6,"malicious",9,34
"M0_180","ISO-8859-1","APACHE","None","None",,,9,0,4,850,1382,2,"malicious",9,34
"B0_1036","UTF-8","NGINX/1.12.0","US","MAINE","14/1/2008 0:00","14/1/2017 0:00",0,0,0,0,0,0,"benign",6,34
"B0_1054","US-ASCII","MICROSOFT-HTTPAPI/2.0","GB","None","26/3/2000 0:00","26/10/2016 0:00",0,0,0,0,0,0,"benign",7,34
"B0_1087","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",0,0,0,0,0,0,"benign",7,34
"B0_110","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",33,27,2,5235,14571,8,"benign",7,34
"B0_1207","UTF-8","NGINX/1.10.1 + PHUSION PASSENGER 5.0.30","US","California","21/2/1995 0:00","19/2/2017 0:00",0,0,0,0,0,0,"benign",8,34
"B0_1337","UTF-8","NONE","US","CA","22/2/1996 0:00","16/1/2015 0:00",0,0,0,0,0,0,"benign",6,34
"B0_1342","ISO-8859-1","APACHE/2.2.31 (CENTOS)","CA","ALBERTA","10/4/2010 0:00","10/4/2017 0:00",0,0,0,0,0,0,"benign",7,34
"B0_1382","UTF-8","NGINX","US","CA","3/3/2000 0:00","12/1/2017 0:00",0,0,0,0,0,0,"benign",7,34
"B0_2098","UTF-8","APACHE/2.4.10 (DEBIAN)","US","Virginia","6/5/2010 16:44","20/9/2013 15:03",6,3,4,552,564,0,"benign",7,34
"B0_2104","UTF-8","NGINX","CA","ON","17/8/1999 12:43","21/4/2017 16:47",8,6,5,696,636,0,"benign",7,34
"B0_2124","UTF-8","NONE","None","None","22/2/1996 0:00","16/1/2015 0:00",34,9,9,2412,442,0,"benign",6,34
"B0_2125","UTF-8","CLOUDFLARE-NGINX","IN","MH","4/10/2006 0:00","4/10/2016 0:00",3,3,1,366,306,0,"benign",7,34
"B0_2142","ISO-8859-1","APACHE","GB","None","9/3/2007 0:00","3/3/2015 0:00",5,3,2,498,306,0,"benign",9,34
"B0_2221","UTF-8","APACHE/2.4.12 (UBUNTU)","None","None","31/5/1996 0:00","15/4/2016 0:00",3,3,1,366,244,0,"benign",9,34
"B0_2320","ISO-8859-1","HTTPDAEMON","US","WA","5/1/1996 0:00","5/5/2016 0:00",4,3,2,432,310,0,"benign",9,34
"B0_322","UTF-8","APACHE/2.2.31 (AMAZON)","None","None","29/7/2004 0:00","3/1/2016 0:00",17,1,2,1661,10015,6,"benign",8,34
"B0_460","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",42,0,3,4895,39544,4,"benign",7,34
"B0_493","UTF-8","NONE","US","CA","22/2/1996 0:00","16/1/2015 0:00",34,25,9,3787,33677,8,"benign",6,34
"B0_586","ISO-8859-1","APACHE/2.2.29 (UNIX) MOD_SSL/2.2.29 OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4","US","California","17/1/2005 0:00","18/1/2017 0:00",21,0,5,2292,16147,2,"benign",9,34
"B0_688","ISO-8859-1","APACHE","US","CA","22/4/1997 0:00","22/2/2017 0:00",24,20,2,4372,13095,6,"benign",6,34
"B0_746","ISO-8859-1","NGINX","US","CA","1/6/2005 0:00","9/9/2016 0:00",7,0,2,716,1979,4,"benign",8,34
"B0_760","ISO-8859-1","NGINX","US","New York","22/12/1999 0:00","24/5/2012 0:00",23,3,11,2042,7939,6,"benign",7,34
"B0_864","UTF-8","MEDIAFIRE","US","Texas","11/8/2002 0:00","4/7/2016 0:00",0,0,0,0,0,0,"benign",7,34
"B0_897","ISO-8859-1","APACHE","US","CA","22/4/1997 0:00","22/2/2017 0:00",0,0,0,0,0,0,"benign",7,34
"B0_961","US-ASCII","MICROSOFT-IIS/7.5","US","Arizona","17/11/2003 0:00","11/11/2016 0:00",0,0,0,0,0,0,"benign",6,34
"M0_107","ISO-8859-1","APACHE","None","None","21/9/2009 0:00","9/8/2016 0:00",39,0,3,3240,35301,6,"malicious",9,35
"M0_108","ISO-8859-1","APACHE","None","None","21/9/2009 0:00","9/8/2016 0:00",39,0,2,3240,35301,6,"malicious",9,35
"M0_110","UTF-8","APACHE","CA","ON","14/8/2008 0:00","9/8/2016 0:00",18,0,2,2102,20976,2,"malicious",11,35
"M0_123","UTF-8","NGINX","None","None",,,15,1,5,1635,2640,6,"malicious",11,35
"M0_124","UTF-8","NGINX","None","None",,,21,1,5,2367,3801,8,"malicious",11,35
"M0_127","UTF-8","NGINX","None","None",,,12,1,5,1340,964,4,"malicious",9,35
"M0_135","UTF-8","NGINX","None","None",,,19,1,5,2223,2868,6,"malicious",11,35
"M0_137","UTF-8","NGINX","None","None",,,18,1,5,2157,2996,6,"malicious",11,35
"M0_148","UTF-8","NGINX","None","None",,,19,1,5,2223,2996,6,"malicious",11,35
"M0_152","UTF-8","NGINX","None","None",,,23,1,5,2864,3773,8,"malicious",11,35
"M0_165","ISO-8859-1","CLOUDFLARE-NGINX","ru","Krasnoyarsk","22/8/2010 0:00","28/4/2017 0:00",15,1,2,1850,2970,6,"malicious",8,35
"B0_1029","ISO-8859-1","DOSARREST","KY","GRAND CAYMAN","8/7/1996 0:00","7/3/2017 0:00",0,0,0,0,0,0,"benign",9,35
"B0_1148","UTF-8","MW2232.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",8,35
"B0_1299","UTF-8","NGINX/1.10.1 + PHUSION PASSENGER 5.0.30","US","California","21/2/1995 0:00","19/2/2017 0:00",0,0,0,0,0,0,"benign",8,35
"B0_144","US-ASCII","MICROSOFT-IIS/7.5","None","None","21/3/2014 0:00","22/3/2017 0:00",22,15,8,1527,1928,2,"benign",6,35
"B0_183","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",21,1,4,2435,39924,4,"benign",8,35
"B0_194","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","CA","22/10/1998 0:00","16/3/2017 0:00",49,10,6,2961,38255,4,"benign",9,35
"B0_2026","UTF-8","NGINX","UK","UK",,,4,3,2,420,244,0,"benign",9,35
"B0_2067","UTF-8","NGINX","US","NY","23/3/1995 0:00","3/3/2017 0:00",3,3,1,366,244,0,"benign",7,35
"B0_2087","UTF-8","APACHE","US","Arizona","8/7/2010 0:00","24/4/2017 0:00",4,3,2,432,372,0,"benign",9,35
"B0_2144","UTF-8","ATS","US","CA","18/1/1995 0:00","26/8/2015 0:00",10,9,4,756,861,0,"benign",10,35
"B0_2156","UTF-8","SUCURI/CLOUDPROXY","CA","ON","17/7/2009 0:00","7/7/2016 0:00",8,6,6,696,306,0,"benign",7,35
"B0_2270","UTF-8","APACHE","None","None",,,4,4,2,432,372,0,"benign",9,35
"B0_2295","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",21,12,12,1446,1788,0,"benign",8,35
"B0_2319","ISO-8859-1","APACHE/2.4.23 (UNIX)","GB","None","24/5/2001 20:47","27/1/2017 0:20",5,4,3,474,364,0,"benign",7,35
"B0_308","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","PA","27/6/2004 0:00","19/11/2012 0:00",23,8,5,3087,19078,6,"benign",6,35
"B0_337","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",45,3,7,3507,42286,4,"benign",7,35
"B0_385","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",37,0,3,3263,52720,6,"benign",8,35
"B0_461","UTF-8","CLOUDFLARE-NGINX","None","None","4/3/2004 0:00","5/10/2015 0:00",12,2,6,1258,1862,4,"benign",9,35
"B0_573","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",44,40,6,6945,26115,12,"benign",9,35
"B0_717","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",41,6,4,4769,69898,4,"benign",7,35
"B0_739","ISO-8859-1","APACHE","AT","Austria","1/6/2004 0:00","2/6/2016 0:00",32,5,8,2965,37146,4,"benign",8,35
"B0_807","UTF-8","APACHE","US","NY","13/12/1995 0:00","10/11/2016 0:00",0,0,0,0,0,0,"benign",7,35
"B0_82","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",27,1,5,2771,36261,4,"benign",8,35
"B0_9","ISO-8859-1","APACHE","None","None","10/11/2000 0:00","19/2/2016 0:00",16,9,8,1275,2306,2,"benign",7,35
"B0_965","UTF-8","NONE","US","CA","22/2/1996 0:00","16/1/2015 0:00",0,0,0,0,0,0,"benign",6,35
"B0_971","ISO-8859-1","APACHE","AT","Austria","1/6/2004 0:00","2/6/2016 0:00",0,0,0,0,0,0,"benign",8,35
"M0_121","UTF-8","NGINX","None","None",,,208,18,9,20074,270752,20,"malicious",10,36
"M0_129","UTF-8","NGINX","None","None",,,7,1,5,466,822,4,"malicious",11,36
"M0_131","UTF-8","NGINX","None","None",,,17,1,7,1770,2579,6,"malicious",11,36
"M0_133","UTF-8","NGINX","None","None",,,11,1,4,1266,966,4,"malicious",9,36
"M0_134","UTF-8","NGINX","None","None",,,21,1,5,2359,3542,8,"malicious",11,36
"M0_157","UTF-8","NGINX","None","None",,,19,1,5,2227,3612,8,"malicious",11,36
"M0_169","ISO-8859-1","CLOUDFLARE-NGINX","ru","Krasnoyarsk","22/8/2010 0:00","28/4/2017 0:00",6,0,4,372,703,2,"malicious",8,36
"B0_1042","ISO-8859-1","NGINX","US","CA","1/6/2005 0:00","9/9/2016 0:00",0,0,0,0,0,0,"benign",8,36
"B0_1049","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None","30/10/2003 0:00","10/9/2016 0:00",0,0,0,0,0,0,"benign",8,36
"B0_1277","ISO-8859-1","NGINX/1.12.0","US","Kansas","9/5/1998 0:00","10/5/2016 0:00",0,0,0,0,0,0,"benign",7,36
"B0_1306","ISO-8859-1","NGINX/1.12.0","US","CA","5/10/2006 0:00","4/3/2017 0:00",0,0,0,0,0,0,"benign",6,36
"B0_1359","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","DE","14/10/2005 0:00","21/4/2017 0:00",0,0,0,0,0,0,"benign",7,36
"B0_1363","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",0,0,0,0,0,0,"benign",7,36
"B0_197","ISO-8859-1","NGINX","CN","shandong","8/9/2003 0:00","24/10/2016 0:00",18,2,8,1432,2113,2,"benign",8,36
"B0_200","UTF-8","APACHE","JP","Osaka","13/7/2008 0:00","9/12/2015 0:00",14,10,6,1096,1294,2,"benign",8,36
"B0_2101","UTF-8","NGINX","US","CA","3/3/2000 0:00","12/1/2017 0:00",3,3,1,366,244,0,"benign",7,36
"B0_2250","ISO-8859-1","NGINX/0.7.65","None","None","22/8/1996 0:00","18/8/2016 0:00",2,2,1,276,184,0,"benign",8,36
"B0_2260","UTF-8","MW2260.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",5,3,3,498,438,0,"benign",8,36
"B0_2290","ISO-8859-1","APACHE/2.2.32","US","PA","1/5/2002 0:00","1/9/2012 0:00",5,3,2,474,306,0,"benign",8,36
"B0_290","US-ASCII","CLOUDFLARE-NGINX","None","None","10/6/2005 0:00","4/6/2015 0:00",18,2,6,1706,2165,4,"benign",8,36
"B0_305","UTF-8","APACHE","US","CA","4/4/2006 0:00","3/3/2017 0:00",61,7,6,6100,123896,4,"benign",7,36
"B0_366","UTF-8","MW2239.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",85,73,9,7506,107416,6,"benign",8,36
"B0_444","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None","7/9/2000 0:00","8/12/2016 0:00",8,0,2,784,16959,2,"benign",7,36
"B0_445","UTF-8","DPS/1.1.8","None","None","31/12/2015 0:00","25/12/2016 0:00",22,8,4,2680,7746,6,"benign",8,36
"B0_474","ISO-8859-1","APACHE/2.4.25 (AMAZON) OPENSSL/1.0.1K-FIPS","None","None","8/12/2007 0:00","28/3/2017 0:00",3,0,1,466,668,2,"benign",6,36
"B0_487","ISO-8859-1","CLOUDFLARE-NGINX","US","CA","6/4/2008 0:00","18/12/2014 0:00",14,7,5,1060,5214,2,"benign",7,36
"B0_60","ISO-8859-1","APACHE/2.0.52 (RED HAT)","US","TX","16/7/1998 0:00","16/5/2016 0:00",12,0,4,1331,4860,4,"benign",7,36
"B0_69","ISO-8859-1","APACHE/2.2.22","None","None","9/2/2001 0:00","28/12/2016 0:00",7,0,2,730,1284,2,"benign",7,36
"B0_701","UTF-8","APACHE","US","AZ","28/12/1999 0:00","28/12/2014 0:00",17,0,4,2319,14373,4,"benign",7,36
"B0_809","ISO-8859-1","APACHE/2.2.25 (UNIX) MOD_SSL/2.2.25 OPENSSL/0.9.8E-FIPS-RHEL5 MOD_BWLIMITED/1.4","None","None","21/1/2008 0:00","17/4/2016 0:00",0,0,0,0,0,0,"benign",8,36
"B0_952","UTF-8","APACHE","UK","UK","27/2/1996 0:00","27/1/2016 0:00",0,0,0,0,0,0,"benign",8,36
"B0_990","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",0,0,0,0,0,0,"benign",7,36
"M0_101","UTF-8","APACHE","CZ","PRAHA","7/10/2006 0:00","7/3/2017 0:00",49,0,1,3505,66214,2,"malicious",10,37
"M0_115","WINDOWS-1251","APACHE/1.3.31 (UNIX) PHP/4.3.9 MOD_PERL/1.29 RUS/PL30.20","US","LA","18/12/2004 0:00","1/12/2016 0:00",2,0,2,128,407,2,"malicious",9,37
"M0_16","ISO-8859-1","NGINX","CN","beijingshi","9/2/2009 0:00","27/4/2017 0:00",1,0,1,66,404,2,"malicious",9,37
"M0_176","ISO-8859-1","APACHE","None","None","4/11/1998 0:00","15/11/2016 0:00",44,2,10,5009,40316,6,"malicious",11,37
"M0_179","ISO-8859-1","NGINX","CN","liaoningsheng","4/11/2016 0:00","8/11/2016 0:00",12,0,2,1961,2991,4,"malicious",10,37
"M0_60","ISO-8859-1","APACHE","None","None",,,19,0,6,1525,1363,2,"malicious",9,37
"B0_1008","UTF-8","APACHE/2.2.29 (AMAZON)","CA","British Columbia","15/4/2004 0:00","22/2/2016 0:00",0,0,0,0,0,0,"benign",7,37
"B0_1167","ISO-8859-1","APACHE/2.2.13 (UNIX) MOD_SSL/2.2.13 OPENSSL/0.9.8E-FIPS-RHEL5 MOD_AUTH_PASSTHROUGH/2.1 MOD_BWLIMITED/1.4 PHP/5.2.10","US","California","2/7/2010 0:00","25/4/2017 0:00",0,0,0,0,0,0,"benign",7,37
"B0_1196","ISO-8859-1","APACHE/2.4.25 (AMAZON) OPENSSL/1.0.1K-FIPS","US","Missouri","12/11/2007 20:49","28/3/2017 18:16",0,0,0,0,0,0,"benign",7,37
"B0_1204","ISO-8859-1","APACHE","AT","Austria","1/6/2004 0:00","2/6/2016 0:00",0,0,0,0,0,0,"benign",9,37
"B0_1219","UTF-8","APACHE","US","California","22/2/2006 0:00","22/1/2017 0:00",0,0,0,0,0,0,"benign",10,37
"B0_1316","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","North Carolina","5/6/2000 0:00","6/7/2015 0:00",0,0,0,0,0,0,"benign",8,37
"B0_1398","UTF-8","NGINX/1.1.19","US","CA","9/12/1996 0:00","9/10/2015 0:00",0,0,0,0,0,0,"benign",9,37
"B0_1402","UTF-8","CLOUDFLARE-NGINX","US","California","14/10/1999 0:00","20/11/2013 0:00",0,0,0,0,0,0,"benign",8,37
"B0_2056","UTF-8","APACHE/2.2.22 (UBUNTU)","US","California","10/5/2006 23:10","11/5/2016 14:19",23,5,8,1674,696,0,"benign",9,37
"B0_2093","UTF-8","NGINX","UK","UK",,,11,10,7,834,882,0,"benign",9,37
"B0_2116","ISO-8859-1","ATS/5.3.0","US","MA","22/2/2001 0:00","24/1/2017 0:00",6,5,2,540,535,0,"benign",7,37
"B0_2143","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",4,2,2,408,328,0,"benign",8,37
"B0_2230","UTF-8","APACHE","US","CA","11/9/1997 4:00","9/12/2015 14:43",8,5,5,648,739,0,"benign",8,37
"B0_2277","ISO-8859-1","APACHE/2.2.3 (RED HAT)","None","None","16/10/2000 0:00","25/10/2016 0:00",6,4,3,540,474,0,"benign",8,37
"B0_361","UTF-8","OPENRESTY","US","NY","8/6/2006 0:00","21/4/2017 0:00",4,0,3,268,557,2,"benign",7,37
"B0_386","ISO-8859-1","APACHE","None","None",,,31,7,12,2531,14050,6,"benign",9,37
"B0_450","UTF-8","NONE","US","CA","22/2/1996 0:00","16/1/2015 0:00",27,23,1,3355,31623,6,"benign",7,37
"B0_457","UTF-8","NGINX","US","Arizona","18/4/2001 0:00","19/4/2017 0:00",44,0,4,3767,129181,4,"benign",8,37
"B0_476","ISO-8859-1","NGINX","US","OH","5/8/1993 0:00","1/7/2016 0:00",16,1,6,1607,1690,6,"benign",8,37
"B0_59","UTF-8","NGINX","PH","Manila","17/2/2011 0:00","18/2/2017 0:00",15,6,7,1283,2201,2,"benign",9,37
"B0_593","ISO-8859-1","NONE","US","CA","24/10/1999 0:00","29/7/2016 0:00",21,0,4,1643,21144,2,"benign",9,37
"B0_646","UTF-8","NGINX/1.4.3","US","NY","2/11/1996 0:00","26/11/2014 0:00",68,6,7,5207,247488,2,"benign",8,37
"B0_677","UTF-8","ATS","US","CA","18/1/1995 0:00","26/8/2015 0:00",18,5,10,2248,3605,8,"benign",9,37
"B0_777","UTF-8","APACHE/2.2.29 (UNIX) MOD_SSL/2.2.29 OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4 PHP/5.4.35","US","Arizona","14/2/2000 0:00","14/2/2016 0:00",0,0,0,0,0,0,"benign",8,37
"B0_946","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",0,0,0,0,0,0,"benign",8,37
"B0_947","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",0,0,0,0,0,0,"benign",7,37
"M0_120","ISO-8859-1","APACHE/2","CA","ON","14/9/2009 8:39","6/9/2016 8:26",14,4,6,888,316,0,"malicious",10,38
"M0_151","UTF-8","NGINX","None","None",,,22,1,5,2813,3916,8,"malicious",11,38
"M0_42","ISO-8859-1","APACHE/2.2.14 (FREEBSD) MOD_SSL/2.2.14 OPENSSL/0.9.8Y DAV/2 PHP/5.2.12 WITH SUHOSIN-PATCH","US","Utah","24/5/2000 0:00","25/5/2016 0:00",15,0,2,2342,7249,6,"malicious",9,38
"M0_43","ISO-8859-1","APACHE/2.2.14 (FREEBSD) MOD_SSL/2.2.14 OPENSSL/0.9.8Y DAV/2 PHP/5.2.12 WITH SUHOSIN-PATCH","US","Utah","24/5/2000 0:00","25/5/2016 0:00",19,1,3,2594,7997,6,"malicious",9,38
